granularity,period,transactions,avg_basket_size,series_type,article_a,article_b,period_label,period_transaction_count,shared_transactions,joint_support,lift,balanced_confidence,jaccard_similarity,cosine_similarity
,,,,pair_affinity,018105,169003,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,7.595238095238096,0.08695652173913043,0.045454545454545456,0.0944911182523068
,,,,pair_affinity,018000,143020,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,7.476562500000001,0.04411764705882353,0.022556390977443608,0.09375
,,,,pair_affinity,018000,167006,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,6.645833333333333,0.043795620437956206,0.022388059701492536,0.08838834764831845
,,,,pair_affinity,014012,161033,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,6.4336134453781515,0.06060606060606061,0.03125,0.08696565534786727
,,,,pair_affinity,014014,169003,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,6.076190476190476,0.07407407407407407,0.038461538461538464,0.08451542547285165
,,,,pair_affinity,016010,018072,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,5.747747747747748,0.08219178082191782,0.04285714285714286,0.08219949365267865
,,,,pair_affinity,018000,192032,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,4.984375,0.04285714285714286,0.021897810218978103,0.07654655446197432
,,,,pair_affinity,011105,167001,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,4.410138248847927,0.06896551724137931,0.03571428571428571,0.0720023041105979
,,,,pair_affinity,014014,167001,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,4.1161290322580655,0.06593406593406594,0.03409090909090909,0.06956083436402524
,,,,pair_affinity,018105,167004,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.8902439024390247,0.06741573033707865,0.03488372093023256,0.06762522260005742
,,,,pair_affinity,012012,016010,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.730994152046784,0.06451612903225806,0.03333333333333333,0.06622661785325219
,,,,pair_affinity,011104,018072,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.507100320659643,0.06250000000000001,0.03225806451612903,0.06420877537090426
,,,,pair_affinity,011014,161033,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.505494505494506,0.03529411764705882,0.017964071856287425,0.06419407387663693
,,,,pair_affinity,018105,204000,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.3229166666666665,0.0625,0.03225806451612903,0.0625
,,,,pair_affinity,011105,012068,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,3.2551020408163267,0.06122448979591836,0.031578947368421054,0.06185895741317419
,,,,pair_affinity,018000,091234,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,2.9906250000000005,0.04054054054054054,0.020689655172413793,0.05929270612815711
,,,,pair_affinity,011104,011110,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,2.949152542372882,0.05825242718446603,0.03,0.05888015039841447
,,,,pair_affinity,018000,018076,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,2.4921875,0.03947368421052632,0.020134228187919462,0.05412658773652742
,,,,pair_affinity,011014,091234,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,2.453846153846154,0.034090909090909095,0.017341040462427744,0.053708615552957466
,,,,pair_affinity,011115,204000,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,2.071428571428571,0.047999999999999994,0.02459016393442623,0.04934637712198267
,,,,pair_affinity,012012,014012,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,1.580185758513932,0.04225352112676057,0.02158273381294964,0.04309971159206156
,,,,pair_affinity,011014,016010,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,1.3632478632478633,0.03125,0.015873015873015872,0.04003203845127179
,,,,pair_affinity,011014,167004,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,1.1969981238273921,0.03045685279187817,0.015463917525773196,0.03751172424602665
,,,,pair_affinity,011014,012012,quarter_2024Q2,2552.0,3.0,0.0011755485893416929,0.8609986504723348,0.028169014084507043,0.014285714285714285,0.031814238148788886
,,,,pair_affinity,065072,126105,quarter_2024Q3,1688.0,51.0,0.030213270142180094,21.57593984962406,0.8031496062992126,0.6710526315789473,0.807390673248162
,,,,pair_affinity,065072,084099,quarter_2024Q3,1688.0,41.0,0.02428909952606635,21.970793650793652,0.7130434782608696,0.5540540540540541,0.7305140612272932
,,,,pair_affinity,084099,126105,quarter_2024Q3,1688.0,39.0,0.0231042654028436,25.66549707602339,0.7647058823529413,0.6190476190476191,0.77005354108682
,,,,pair_affinity,022199,031149,quarter_2024Q3,1688.0,36.0,0.02132701421800948,39.10424710424711,0.9113924050632911,0.8372093023255814,0.9132233209773137
,,,,pair_affinity,202068,204082,quarter_2024Q3,1688.0,35.0,0.020734597156398103,40.94248094248094,0.9210526315789472,0.8536585365853658,0.9213717213621487
,,,,pair_affinity,022199,065072,quarter_2024Q3,1688.0,35.0,0.020734597156398103,20.095238095238095,0.625,0.45454545454545453,0.6454972243679028
,,,,pair_affinity,022199,126105,quarter_2024Q3,1688.0,31.0,0.018364928909952605,21.85797827903091,0.6262626262626263,0.45588235294117646,0.633577317467798
,,,,pair_affinity,031149,065072,quarter_2024Q3,1688.0,29.0,0.017180094786729858,18.9003861003861,0.5420560747663551,0.3717948717948718,0.569833681621598
,,,,pair_affinity,022199,084099,quarter_2024Q3,1688.0,28.0,0.016587677725118485,25.00740740740741,0.6436781609195402,0.4745762711864407,0.6440611887195307
,,,,pair_affinity,022199,202068,quarter_2024Q3,1688.0,27.0,0.015995260663507108,27.82417582417582,0.6666666666666666,0.5,0.6671243849949912
,,,,pair_affinity,031149,084099,quarter_2024Q3,1688.0,27.0,0.015995260663507108,27.37297297297297,0.6585365853658536,0.4909090909090909,0.661693159884427
,,,,pair_affinity,031149,126105,quarter_2024Q3,1688.0,27.0,0.015995260663507108,21.61024182076813,0.5744680851063829,0.40298507462686567,0.5879298010176119
,,,,pair_affinity,031149,202068,quarter_2024Q3,1688.0,25.0,0.01481042654028436,29.244629244629248,0.6578947368421053,0.49019607843137253,0.6581226581158205
,,,,pair_affinity,022199,204082,quarter_2024Q3,1688.0,25.0,0.01481042654028436,27.155727155727156,0.6329113924050632,0.46296296296296297,0.6341828617898012
,,,,pair_affinity,065072,202068,quarter_2024Q3,1688.0,25.0,0.01481042654028436,15.45787545787546,0.4587155963302753,0.2976190476190476,0.4784743764693455
,,,,pair_affinity,126105,202068,quarter_2024Q3,1688.0,24.0,0.014218009478672985,18.224021592442647,0.5,0.3333333333333333,0.5090278103806222
,,,,pair_affinity,065072,204082,quarter_2024Q3,1688.0,24.0,0.014218009478672985,15.64169884169884,0.44859813084112155,0.2891566265060241,0.4715864951351156
,,,,pair_affinity,031149,204082,quarter_2024Q3,1688.0,23.0,0.013625592417061612,28.35938641344047,0.6216216216216216,0.45098039215686275,0.6216216216216216
,,,,pair_affinity,126105,204082,quarter_2024Q3,1688.0,23.0,0.013625592417061612,18.408724513987668,0.4893617021276595,0.323943661971831,0.5008290897557435
,,,,pair_affinity,084099,202068,quarter_2024Q3,1688.0,22.0,0.013033175355450236,21.160113960113957,0.5238095238095238,0.3548387096774194,0.5251509076289175
,,,,pair_affinity,084099,204082,quarter_2024Q3,1688.0,21.0,0.012440758293838863,21.29009009009009,0.5121951219512195,0.3442622950819672,0.5146502354656655
,,,,pair_affinity,011110,014014,quarter_2024Q3,1688.0,21.0,0.012440758293838863,10.450471698113207,0.30434782608695654,0.1794871794871795,0.36057148036530867
,,,,pair_affinity,014012,014014,quarter_2024Q3,1688.0,18.0,0.01066350710900474,27.12857142857143,0.5373134328358209,0.3673469387755102,0.5378528742004771
,,,,pair_affinity,202022,204000,quarter_2024Q3,1688.0,15.0,0.008886255924170616,36.01706970128023,0.5357142857142858,0.36585365853658536,0.5657357148035357
,,,,pair_affinity,011110,014012,quarter_2024Q3,1688.0,15.0,0.008886255924170616,6.8247978436657695,0.2127659574468085,0.11904761904761904,0.24626591373866943
,,,,pair_affinity,011104,011105,quarter_2024Q3,1688.0,14.0,0.008293838862559242,31.59358288770054,0.5,0.3333333333333333,0.5118906968889915
,,,,pair_affinity,065072,129079,quarter_2024Q3,1688.0,14.0,0.008293838862559242,24.114285714285714,0.3333333333333333,0.2,0.4472135954999579
,,,,pair_affinity,126105,129079,quarter_2024Q3,1688.0,13.0,0.007701421800947867,27.498746867167917,0.36619718309859156,0.22413793103448276,0.46019501151311265
,,,,pair_affinity,084099,129079,quarter_2024Q3,1688.0,12.0,0.0071090047393364926,32.152380952380945,0.4067796610169491,0.2553191489361702,0.4780914437337575
,,,,pair_affinity,072090,126105,quarter_2024Q3,1688.0,12.0,0.0071090047393364926,22.21052631578947,0.32876712328767127,0.19672131147540983,0.39735970711951313
,,,,pair_affinity,065072,072090,quarter_2024Q3,1688.0,12.0,0.0071090047393364926,18.085714285714285,0.27906976744186046,0.16216216216216217,0.35856858280031806
,,,,pair_affinity,072090,084099,quarter_2024Q3,1688.0,11.0,0.006516587677725118,25.788888888888884,0.36065573770491804,0.22,0.40994579587496144
,,,,pair_affinity,011110,129122,quarter_2024Q3,1688.0,11.0,0.006516587677725118,15.924528301886793,0.18803418803418803,0.10377358490566038,0.3221390769615825
,,,,pair_affinity,018072,018105,quarter_2024Q3,1688.0,10.0,0.005924170616113744,10.047619047619046,0.23255813953488372,0.13157894736842105,0.2439750182371333
,,,,pair_affinity,018072,018076,quarter_2024Q3,1688.0,10.0,0.005924170616113744,7.307359307359308,0.18691588785046728,0.10309278350515463,0.20806259464411975
,,,,pair_affinity,022043,031045,quarter_2024Q3,1688.0,9.0,0.00533175355450237,84.4,0.6428571428571428,0.47368421052631576,0.6708203932499369
,,,,pair_affinity,022199,129079,quarter_2024Q3,1688.0,9.0,0.00533175355450237,25.83673469387755,0.3214285714285714,0.19148936170212766,0.37115374447904514
,,,,pair_affinity,072090,202068,quarter_2024Q3,1688.0,9.0,0.00533175355450237,24.346153846153847,0.32727272727272727,0.1956521739130435,0.36028834606144605
,,,,pair_affinity,011110,012012,quarter_2024Q3,1688.0,9.0,0.00533175355450237,1.557834290401969,0.09090909090909091,0.047619047619047616,0.09113719611210547
,,,,pair_affinity,169003,192032,quarter_2024Q3,1688.0,8.0,0.004739336492890996,75.02222222222224,0.5925925925925926,0.42105263157894735,0.5962847939999439
,,,,pair_affinity,018071,018073,quarter_2024Q3,1688.0,8.0,0.004739336492890996,70.33333333333334,0.5714285714285714,0.4,0.5773502691896258
,,,,pair_affinity,087002,087004,quarter_2024Q3,1688.0,8.0,0.004739336492890996,44.130718954248366,0.45714285714285713,0.2962962962962963,0.4573295603800236
,,,,pair_affinity,022009,204000,quarter_2024Q3,1688.0,8.0,0.004739336492890996,26.069498069498067,0.3137254901960784,0.18604651162790697,0.35149982013099745
,,,,pair_affinity,031149,129079,quarter_2024Q3,1688.0,8.0,0.004739336492890996,26.069498069498067,0.3137254901960784,0.18604651162790697,0.35149982013099745
,,,,pair_affinity,129079,202068,quarter_2024Q3,1688.0,8.0,0.004739336492890996,24.732600732600734,0.3018867924528302,0.17777777777777778,0.3423683940087303
,,,,pair_affinity,031149,072090,quarter_2024Q3,1688.0,8.0,0.004739336492890996,22.81081081081081,0.3018867924528302,0.17777777777777778,0.3287979746107146
,,,,pair_affinity,072090,204082,quarter_2024Q3,1688.0,8.0,0.004739336492890996,22.81081081081081,0.3018867924528302,0.17777777777777778,0.3287979746107146
,,,,pair_affinity,022199,072090,quarter_2024Q3,1688.0,8.0,0.004739336492890996,20.095238095238095,0.27586206896551724,0.16,0.3086066999241838
,,,,pair_affinity,011104,014012,quarter_2024Q3,1688.0,8.0,0.004739336492890996,11.347899159663868,0.2318840579710145,0.13114754098360656,0.23190841426097938
,,,,pair_affinity,011105,011110,quarter_2024Q3,1688.0,8.0,0.004739336492890996,5.790737564322471,0.125,0.06666666666666667,0.16566307331251642
,,,,pair_affinity,011104,011110,quarter_2024Q3,1688.0,8.0,0.004739336492890996,3.74694783573807,0.11428571428571428,0.06060606060606061,0.13325932093055393
,,,,pair_affinity,107143,123103,quarter_2024Q3,1688.0,7.0,0.004146919431279621,210.99999999999997,0.9333333333333333,0.875,0.9354143466934853
,,,,pair_affinity,072112,133181,quarter_2024Q3,1688.0,7.0,0.004146919431279621,53.70909090909092,0.4375,0.28,0.47193990372426947
,,,,pair_affinity,129079,204082,quarter_2024Q3,1688.0,7.0,0.004146919431279621,22.81081081081081,0.27450980392156865,0.1590909090909091,0.30756234261462273
,,,,pair_affinity,015181,072112,quarter_2024Q3,1688.0,7.0,0.004146919431279621,19.181818181818183,0.28,0.16279069767441862,0.2820380374088831
,,,,pair_affinity,018023,018076,quarter_2024Q3,1688.0,7.0,0.004146919431279621,8.076555023923447,0.14583333333333331,0.07865168539325842,0.18301044496560073
,,,,pair_affinity,011104,012012,quarter_2024Q3,1688.0,7.0,0.004146919431279621,3.777493606138108,0.1111111111111111,0.058823529411764705,0.12515974447412653
,,,,pair_affinity,131142,131143,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,281.33333333333337,1.0,1.0,1.0
,,,,pair_affinity,103311,103312,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,281.33333333333337,1.0,1.0,1.0
,,,,pair_affinity,1836BR,74P,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,210.99999999999997,0.8571428571428572,0.75,0.8660254037844387
,,,,pair_affinity,023080,031124,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,210.99999999999997,0.8571428571428572,0.75,0.8660254037844387
,,,,pair_affinity,107137,123103,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,206.69387755102036,0.8571428571428571,0.75,0.8571428571428571
,,,,pair_affinity,161166,174099,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,180.8571428571428,0.8,0.6666666666666666,0.8017837257372732
,,,,pair_affinity,107137,107143,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,180.8571428571428,0.8,0.6666666666666666,0.8017837257372732
,,,,pair_affinity,107142,107143,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,180.8571428571428,0.8,0.6666666666666666,0.8017837257372732
,,,,pair_affinity,014000,014030,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,105.49999999999999,0.6000000000000001,0.42857142857142855,0.6123724356957946
,,,,pair_affinity,022043,031047,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,80.38095238095237,0.48,0.3157894736842105,0.5345224838248488
,,,,pair_affinity,072112,106333,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,46.03636363636364,0.37499999999999994,0.23076923076923078,0.40451991747794525
,,,,pair_affinity,031149,204096,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,45.621621621621614,0.27906976744186046,0.16216216216216217,0.4026936331284146
,,,,pair_affinity,051335,204082,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,39.104247104247094,0.27272727272727276,0.15789473684210525,0.37282185960072
,,,,pair_affinity,051335,202068,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,37.098901098901095,0.2608695652173913,0.15,0.36313651960128146
,,,,pair_affinity,051335,126105,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,25.38345864661654,0.1875,0.10344827586206896,0.30037570459305535
,,,,pair_affinity,051334,065072,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,24.114285714285714,0.15789473684210528,0.08571428571428572,0.29277002188455997
,,,,pair_affinity,065072,131142,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,24.114285714285714,0.15789473684210528,0.08571428571428572,0.29277002188455997
,,,,pair_affinity,065072,131143,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,24.114285714285714,0.15789473684210528,0.08571428571428572,0.29277002188455997
,,,,pair_affinity,012012,012019,quarter_2024Q3,1688.0,6.0,0.0035545023696682463,13.760869565217387,0.12,0.06382978723404255,0.2211629342323457
,,,,pair_affinity,107077,122153,quarter_2024Q3,1688.0,5.0,0.002962085308056872,337.6,1.0,1.0,1.0
,,,,pair_affinity,102693,103313,quarter_2024Q3,1688.0,5.0,0.002962085308056872,337.6,1.0,1.0,1.0
,,,,pair_affinity,092151,129111,quarter_2024Q3,1688.0,5.0,0.002962085308056872,241.14285714285714,0.8333333333333334,0.7142857142857143,0.8451542547285166
,,,,pair_affinity,013092,103157,quarter_2024Q3,1688.0,5.0,0.002962085308056872,241.14285714285714,0.8333333333333334,0.7142857142857143,0.8451542547285166
,,,,pair_affinity,084105,103157,quarter_2024Q3,1688.0,5.0,0.002962085308056872,241.14285714285714,0.8333333333333334,0.7142857142857143,0.8451542547285166
,,,,pair_affinity,103157,103158,quarter_2024Q3,1688.0,5.0,0.002962085308056872,241.14285714285714,0.8333333333333334,0.7142857142857143,0.8451542547285166
,,,,pair_affinity,107137,107139,quarter_2024Q3,1688.0,5.0,0.002962085308056872,241.14285714285714,0.8333333333333334,0.7142857142857143,0.8451542547285166
,,,,pair_affinity,103265,107113,quarter_2024Q3,1688.0,5.0,0.002962085308056872,210.99999999999997,0.7692307692307692,0.625,0.7905694150420948
,,,,pair_affinity,013092,106020,quarter_2024Q3,1688.0,5.0,0.002962085308056872,210.99999999999997,0.7692307692307692,0.625,0.7905694150420948
,,,,pair_affinity,015185,018426,quarter_2024Q3,1688.0,5.0,0.002962085308056872,210.99999999999997,0.7692307692307692,0.625,0.7905694150420948
,,,,pair_affinity,107122,107123,quarter_2024Q3,1688.0,5.0,0.002962085308056872,175.83333333333331,0.7142857142857143,0.5555555555555556,0.7216878364870323
,,,,pair_affinity,107136,107144,quarter_2024Q3,1688.0,5.0,0.002962085308056872,175.83333333333331,0.7142857142857143,0.5555555555555556,0.7216878364870323
,,,,pair_affinity,107142,123103,quarter_2024Q3,1688.0,5.0,0.002962085308056872,172.24489795918365,0.7142857142857143,0.5555555555555556,0.7142857142857143
,,,,pair_affinity,103157,106020,quarter_2024Q3,1688.0,5.0,0.002962085308056872,150.71428571428567,0.6666666666666666,0.5,0.6681531047810609
,,,,pair_affinity,107136,107137,quarter_2024Q3,1688.0,5.0,0.002962085308056872,150.71428571428567,0.6666666666666666,0.5,0.6681531047810609
,,,,pair_affinity,133181,133182,quarter_2024Q3,1688.0,5.0,0.002962085308056872,140.66666666666666,0.625,0.45454545454545453,0.6454972243679028
,,,,pair_affinity,014030,051122,quarter_2024Q3,1688.0,5.0,0.002962085308056872,140.66666666666666,0.5882352941176471,0.4166666666666667,0.6454972243679028
,,,,pair_affinity,107121,107122,quarter_2024Q3,1688.0,5.0,0.002962085308056872,131.87499999999997,0.625,0.45454545454545453,0.625
,,,,pair_affinity,107122,107143,quarter_2024Q3,1688.0,5.0,0.002962085308056872,131.87499999999997,0.625,0.45454545454545453,0.625
,,,,pair_affinity,089114,106336,quarter_2024Q3,1688.0,5.0,0.002962085308056872,117.22222222222223,0.5555555555555556,0.38461538461538464,0.5892556509887896
,,,,pair_affinity,103265,106333,quarter_2024Q3,1688.0,5.0,0.002962085308056872,105.49999999999999,0.5555555555555556,0.38461538461538464,0.5590169943749475
,,,,pair_affinity,022009,091159,quarter_2024Q3,1688.0,5.0,0.002962085308056872,100.47619047619047,0.5,0.3333333333333333,0.545544725589981
,,,,pair_affinity,022195,032040,quarter_2024Q3,1688.0,5.0,0.002962085308056872,87.91666666666666,0.5,0.3333333333333333,0.5103103630798288
,,,,pair_affinity,106333,133181,quarter_2024Q3,1688.0,5.0,0.002962085308056872,84.4,0.5,0.3333333333333333,0.5
,,,,pair_affinity,022009,031173,quarter_2024Q3,1688.0,5.0,0.002962085308056872,75.35714285714283,0.45454545454545453,0.29411764705882354,0.472455591261534
,,,,pair_affinity,018018,018023,quarter_2024Q3,1688.0,5.0,0.002962085308056872,55.52631578947368,0.37037037037037035,0.22727272727272727,0.40555355282690636
,,,,pair_affinity,072112,103265,quarter_2024Q3,1688.0,5.0,0.002962085308056872,47.95454545454545,0.3333333333333333,0.2,0.3768891807222045
,,,,pair_affinity,087002,192032,quarter_2024Q3,1688.0,5.0,0.002962085308056872,41.37254901960784,0.3448275862068966,0.20833333333333334,0.3500700210070024
,,,,pair_affinity,091159,204000,quarter_2024Q3,1688.0,5.0,0.002962085308056872,38.01801801801801,0.23255813953488372,0.13157894736842105,0.33557802760701216
,,,,pair_affinity,031149,051334,quarter_2024Q3,1688.0,5.0,0.002962085308056872,38.01801801801801,0.23255813953488372,0.13157894736842105,0.33557802760701216
,,,,pair_affinity,031149,131142,quarter_2024Q3,1688.0,5.0,0.002962085308056872,38.01801801801801,0.23255813953488372,0.13157894736842105,0.33557802760701216
,,,,pair_affinity,031149,131143,quarter_2024Q3,1688.0,5.0,0.002962085308056872,38.01801801801801,0.23255813953488372,0.13157894736842105,0.33557802760701216
,,,,pair_affinity,051334,204082,quarter_2024Q3,1688.0,5.0,0.002962085308056872,38.01801801801801,0.23255813953488372,0.13157894736842105,0.33557802760701216
,,,,pair_affinity,032040,202022,quarter_2024Q3,1688.0,5.0,0.002962085308056872,37.01754385964912,0.3225806451612903,0.19230769230769232,0.33113308926626095
,,,,pair_affinity,051334,202068,quarter_2024Q3,1688.0,5.0,0.002962085308056872,36.06837606837607,0.2222222222222222,0.125,0.3268602252303067
,,,,pair_affinity,022199,051334,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.492063492063494,0.20833333333333334,0.11627906976744186,0.314970394174356
,,,,pair_affinity,022199,131142,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.492063492063494,0.20833333333333334,0.11627906976744186,0.314970394174356
,,,,pair_affinity,022199,131143,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.492063492063494,0.20833333333333334,0.11627906976744186,0.314970394174356
,,,,pair_affinity,022199,031156,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.492063492063494,0.20833333333333334,0.11627906976744186,0.314970394174356
,,,,pair_affinity,022199,204096,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.492063492063494,0.20833333333333334,0.11627906976744186,0.314970394174356
,,,,pair_affinity,087002,169003,quarter_2024Q3,1688.0,5.0,0.002962085308056872,33.09803921568628,0.3125,0.18518518518518517,0.31311214554257477
,,,,pair_affinity,031149,051335,quarter_2024Q3,1688.0,5.0,0.002962085308056872,32.58687258687258,0.2272727272727273,0.1282051282051282,0.31068488300060004
,,,,pair_affinity,087004,169003,quarter_2024Q3,1688.0,5.0,0.002962085308056872,31.259259259259256,0.30303030303030304,0.17857142857142858,0.3042903097250923
,,,,pair_affinity,051334,084099,quarter_2024Q3,1688.0,5.0,0.002962085308056872,31.259259259259256,0.19607843137254904,0.10869565217391304,0.3042903097250923
,,,,pair_affinity,084099,131142,quarter_2024Q3,1688.0,5.0,0.002962085308056872,31.259259259259256,0.19607843137254904,0.10869565217391304,0.3042903097250923
,,,,pair_affinity,084099,131143,quarter_2024Q3,1688.0,5.0,0.002962085308056872,31.259259259259256,0.19607843137254904,0.10869565217391304,0.3042903097250923
,,,,pair_affinity,015181,133181,quarter_2024Q3,1688.0,5.0,0.002962085308056872,30.142857142857142,0.2631578947368421,0.15151515151515152,0.2988071523335984
,,,,pair_affinity,022199,051335,quarter_2024Q3,1688.0,5.0,0.002962085308056872,28.707482993197274,0.2040816326530612,0.11363636363636363,0.29160592175990213
,,,,pair_affinity,011026,011104,quarter_2024Q3,1688.0,5.0,0.002962085308056872,27.581699346405223,0.23255813953488372,0.13157894736842105,0.2858309752375147
,,,,pair_affinity,051335,084099,quarter_2024Q3,1688.0,5.0,0.002962085308056872,26.79365079365079,0.1923076923076923,0.10638297872340426,0.2817180849095055
,,,,pair_affinity,202044,204000,quarter_2024Q3,1688.0,5.0,0.002962085308056872,25.34534534534534,0.2173913043478261,0.12195121951219512,0.2739983121755955
,,,,pair_affinity,051334,126105,quarter_2024Q3,1688.0,5.0,0.002962085308056872,24.678362573099413,0.15873015873015872,0.08620689655172414,0.2703690352179376
,,,,pair_affinity,126105,131142,quarter_2024Q3,1688.0,5.0,0.002962085308056872,24.678362573099413,0.15873015873015872,0.08620689655172414,0.2703690352179376
,,,,pair_affinity,126105,131143,quarter_2024Q3,1688.0,5.0,0.002962085308056872,24.678362573099413,0.15873015873015872,0.08620689655172414,0.2703690352179376
,,,,pair_affinity,031156,065072,quarter_2024Q3,1688.0,5.0,0.002962085308056872,20.095238095238095,0.13157894736842105,0.07042253521126761,0.2439750182371333
,,,,pair_affinity,032040,204000,quarter_2024Q3,1688.0,5.0,0.002962085308056872,19.009009009009006,0.20408163265306126,0.11363636363636363,0.23728949893812476
,,,,pair_affinity,051335,065072,quarter_2024Q3,1688.0,5.0,0.002962085308056872,17.224489795918366,0.12987012987012986,0.06944444444444445,0.22587697572631282
,,,,pair_affinity,011105,014014,quarter_2024Q3,1688.0,5.0,0.002962085308056872,11.988636363636363,0.18518518518518517,0.10204081632653061,0.18844459036110225
,,,,pair_affinity,011104,014014,quarter_2024Q3,1688.0,5.0,0.002962085308056872,7.757352941176469,0.15151515151515152,0.08196721311475409,0.15158476564770812
,,,,pair_affinity,011110,015181,quarter_2024Q3,1688.0,5.0,0.002962085308056872,2.84366576819407,0.0746268656716418,0.03875968992248062,0.09177788727679405
,,,,pair_affinity,012012,018105,quarter_2024Q3,1688.0,5.0,0.002962085308056872,1.6381987577639747,0.06756756756756756,0.03496503496503497,0.0696597765719191
,,,,pair_affinity,022148,033050,quarter_2024Q3,1688.0,4.0,0.002369668246445498,421.99999999999994,1.0,1.0,1.0
,,,,pair_affinity,022148,033051,quarter_2024Q3,1688.0,4.0,0.002369668246445498,421.99999999999994,1.0,1.0,1.0
,,,,pair_affinity,033050,033051,quarter_2024Q3,1688.0,4.0,0.002369668246445498,421.99999999999994,1.0,1.0,1.0
,,,,pair_affinity,102679,102681,quarter_2024Q3,1688.0,4.0,0.002369668246445498,421.99999999999994,1.0,1.0,1.0
,,,,pair_affinity,102220,129001,quarter_2024Q3,1688.0,4.0,0.002369668246445498,421.99999999999994,1.0,1.0,1.0
,,,,pair_affinity,041027,051122,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,041027,189006,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,102679,102682,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,102681,102682,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,102682,103557,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,013092,102220,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,013092,129001,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,084105,102220,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,084105,129001,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,102220,103158,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,103158,129001,quarter_2024Q3,1688.0,4.0,0.002369668246445498,337.6,0.8888888888888888,0.8,0.8944271909999159
,,,,pair_affinity,087049,125103,quarter_2024Q3,1688.0,4.0,0.002369668246445498,281.33333333333337,0.8,0.6666666666666666,0.8164965809277261
,,,,pair_affinity,102679,103559,quarter_2024Q3,1688.0,4.0,0.002369668246445498,281.33333333333337,0.8,0.6666666666666666,0.8164965809277261
